Gene	unscaled_hpd_low	unscaled_hpd_high	unscaled_hpd_map	log10_ci_low	log10_ci_high	log10_map	2.5th	97.5th	mean	median
GSTZ1	5.005e-07	0.0065137701	7.93536e-05	-6.10614723	-2.11594699	-3.25634718	7.93994610433621e-07	0.0078564331510488	0.00104644734374259	0.000121275361659588
GSX1	5.019e-07	0.4006535412	0.0082536544	-4.20192573	-0.30108084	-0.81119133	4.20970582415684e-06	0.444890293350177	0.125632093090154	0.0839752178392241
GSX2	5.074e-07	0.4086909386	0.0125063346	-3.91398369	-0.30104435	-0.77177586	1.07893323913618e-05	0.449348024114149	0.14041166682076	0.102241163973316
GTF2A1	0.0332576306	0.4617761445	0.1091850569	-1.25562602	-0.30104043	-0.62028578	0.0437874734201224	0.475555871430101	0.222143877994737	0.200706951936823
GTF2A1L	5e-07	0.0071364122	0.0003969396	-6.0944549	-2.20508046	-3.17594859	9.13797662705703e-07	0.00720511127789049	0.00175844728631661	0.000100370017770946
GTF2A2	5.01e-07	0.0170625055	0.000120656	-6.12108968	-1.71352174	-2.74792195	7.94412376003732e-07	0.0205691005742913	0.00259199040314632	0.000155851255325877
GTF2B	0.0012003485	0.1233432566	0.0333558489	-1.94612794	-0.7847726	-1.33708812	0.0101981164344235	0.148978337038205	0.0530099438762667	0.0440708489103445
GTF2E1	0.0055011007	0.3510303678	0.0662562468	-1.513469	-0.34840243	-0.96780491	0.0257998349732217	0.405722761328021	0.138149412739565	0.109590538366425
GTF2E2	5.04e-07	0.0589124331	0.0210256095	-2.51625941	-1.0020573	-1.56953193	0.000795605257568386	0.069906321356096	0.0268966117893216	0.0241617628497146
GTF2F2	0.0012507636	0.2135236358	0.0445054243	-1.75927442	-0.55208313	-1.19847651	0.0163010647203444	0.263395967355462	0.084203150594449	0.0659799632343831
GTF2H1	0.014789551	0.2813200372	0.0668559716	-1.48809633	-0.47526204	-1.00981347	0.0321542532482338	0.331004505755417	0.119749665239812	0.0991537379556566
GTF2H2	5.007e-07	0.368792238	0.0037509251	-5.50516194	-0.30119761	-0.94644117	1.42035205019975e-06	0.413252384770898	0.0807893328109285	0.0281961373247609
GTF2H2C	5.085e-07	0.4217079805	0.0600300419	-1.98280792	-0.30103304	-0.74470983	0.00108315433544638	0.460306325305843	0.165213022220007	0.130975736664744
GTF2H3	5.01e-07	0.0113165561	0.0003975556	-6.02275541	-1.90335437	-3.02763216	9.7479865053584e-07	0.0126414230854627	0.00240787194743715	0.000187656625559771
GTF2H4	5.106e-07	0.0441662459	0.0178685406	-2.59472155	-1.1469324	-1.64588798	0.000705018398760093	0.0505009170660922	0.0212050768668486	0.0197054240472484
GTF2I	0.0227062609	0.3914035098	0.0908832556	-1.3145193	-0.33257887	-0.86900096	0.0427605150738884	0.432153705401001	0.172647419887821	0.14666953709835
GTF2IRD1	0.023052214	0.1709441675	0.0621500868	-1.50071654	-0.72055819	-1.15037161	0.0326755315405864	0.195976024777637	0.0855208320766067	0.0756257102181496
GTF2IRD2	5e-07	0.0087401001	0.0003977546	-6.11802318	-2.09820681	-3.05741409	8.70038847981681e-07	0.00920990117057047	0.00211885399895797	0.000116456588484519
GTF2IRD2B	5.019e-07	0.1524542155	0.0269040984	-3.03560802	-0.41079259	-1.37072509	6.53767999744753e-05	0.19201744906358	0.0528324697668029	0.0391610565094174
GTF3A	5.005e-07	0.0097573195	9.37779e-05	-6.06905443	-1.92071583	-2.88833653	8.12706179669055e-07	0.0115180802945672	0.00156496159590134	0.000168790957460979
GTF3C1	0.0639674953	0.3745938186	0.1473807667	-1.07979309	-0.38111296	-0.75272536	0.0812661978752875	0.406749430538634	0.197943562140474	0.181181118346363
GTF3C2	0.0562560248	0.4063701043	0.1432611183	-1.09612508	-0.33642116	-0.70325458	0.0743276209589755	0.438723469102035	0.20692265542584	0.18830691766698
GTF3C3	5.064e-07	0.0294708642	0.0108558343	-2.92945891	-1.30250973	-1.83178967	0.000180511090239478	0.0334997736014445	0.0136554795104655	0.0124981139967921
GTF3C4	0.0078603522	0.2468770655	0.0558637089	-1.59861471	-0.51340523	-1.113656	0.0243347087725198	0.295006132524757	0.101908189222382	0.0822170512346706
GTF3C5	5.018e-07	0.0419374581	0.0109973037	-3.99995855	-1.07487502	-1.74447246	1.9430537067431e-05	0.0494132328498563	0.0164693078946593	0.0139434874121552
GTF3C6	5.002e-07	0.027238267	0.0002599075	-5.94896402	-1.39680168	-1.95647106	9.37805074709289e-07	0.0318700070616353	0.00537318586834057	0.000714670095094661
GTPBP1	0.0199338423	0.3864867073	0.0876127406	-1.35021913	-0.33560902	-0.8419569	0.0397019073010834	0.428176175854985	0.166327076426353	0.140023834456981
GTPBP10	5.001e-07	0.0141021094	0.0003977285	-5.99696171	-1.77651177	-2.80948903	1.01352377988318e-06	0.0164129180541543	0.00294022928908357	0.000250042832415802
GTPBP2	0.0126958415	0.1297185511	0.0436439961	-1.67418972	-0.81719457	-1.27774044	0.0208278698435888	0.148306816145877	0.0625397732023719	0.0549116484786736
GTPBP3	5.016e-07	0.0469489732	0.0007829761	-4.52368545	-1.00527012	-1.6653226	4.62439872831301e-06	0.0550301714769538	0.0180114768327866	0.0156500775232563
GTPBP4	0.0926768148	0.488452838	0.2543995006	-0.99250632	-0.30104103	-0.3749005	0.0856828035318603	0.484443339867005	0.281087039895818	0.275818351007741
GTPBP8	5.003e-07	0.0149050095	0.0001506716	-6.0366839	-1.71503252	-2.34424839	8.29262961262847e-07	0.0175515389796366	0.00243603526174204	0.000238778659335578
GTSE1	5e-07	0.0243149602	0.0003770514	-5.48739929	-1.35793082	-1.92613288	1.58064192385039e-06	0.0272882078487755	0.00751266350252566	0.00498929814961482
GTSF1	5.002e-07	0.0717791692	0.001263468	-5.42945465	-0.8116441	-1.58226717	2.43559153962204e-06	0.0864528391298726	0.0233837872910319	0.0177452084268997
GUCA1A	5.009e-07	0.023999806	0.0003971836	-6.05829356	-1.58205927	-2.51448513	9.46532602801572e-07	0.0285097221354771	0.00445300641614273	0.000222808689178024
GUCA2A	5.002e-07	0.3600300722	0.0035007877	-5.54755981	-0.30121109	-0.93749595	1.31828560523482e-06	0.406465237089107	0.0753138239928341	0.021613659737573
GUCA2B	5.005e-07	0.3843645807	0.005001985	-5.33419067	-0.30111784	-0.88335763	1.75198717070901e-06	0.428295166189299	0.0977372416130174	0.0485406574264446
GUCD1	5.005e-07	0.0562240529	0.000712191	-5.64784069	-0.99050595	-1.68427611	1.35897393026078e-06	0.0667045995329827	0.0149194947128251	0.00798094998275601
GUCY1A2	0.0041062256	0.0565417628	0.0231097089	-2.07775331	-1.15765466	-1.53867711	0.00712769134428583	0.0622958465339872	0.028467661916449	0.0264029092984859
GUCY1A3	5.024e-07	0.0329984553	0.0009884651	-4.52349505	-1.17021678	-1.84559121	6.23900245926742e-06	0.0384475317983837	0.0122468315155043	0.0100333423099986
GUCY1B3	0.0015858646	0.0589548463	0.0235822617	-2.14814777	-1.10688542	-1.54120875	0.00565375512095312	0.0670872647079409	0.0288609597968718	0.0264649326225924
GUCY2C	5.002e-07	0.0120035534	0.0005908143	-5.75229983	-1.7383069	-2.50807336	1.37669451496079e-06	0.0141333708561763	0.00282090378182965	0.000838515580801806
GUCY2D	5.03e-07	0.0252048604	0.000794341	-4.99455791	-1.30124382	-2.02692694	2.43365969603484e-06	0.0298846656477055	0.00815333943931404	0.00575946333193383
GULP1	0.016508264	0.4502109431	0.090792979	-1.38312568	-0.30104372	-0.58423321	0.0309473321771245	0.470789424785415	0.201548664424882	0.174983507648627
GXYLT1	5.184e-07	0.0614490493	0.0219192727	-2.31817416	-1.02899036	-1.53840294	0.0026029132422629	0.0721073634687918	0.0286871538343218	0.0257741136299781
GXYLT2	5.002e-07	0.0137412767	0.0001473034	-5.94328383	-1.69803988	-2.29399706	9.05233074653006e-07	0.0157327885380088	0.00265796995332799	0.000462620727630128
GYG1	5e-07	0.008384662	8.82005e-05	-6.06587421	-1.97391641	-2.73024984	8.06133721322904e-07	0.0101113538293623	0.00144236172769989	0.000191067581957307
GYLTL1B	5.015e-07	0.0141115174	0.0001754315	-5.79586342	-1.64535589	-2.20055047	1.06903160519293e-06	0.0160793377490473	0.0033343421235722	0.00120687202163652
GYPA	5.002e-07	0.0170415327	0.0003968033	-6.05596043	-1.73300905	-2.60350096	9.41827108109806e-07	0.0196834409839962	0.00337457296307309	0.00016712306516277
GYPB	5.002e-07	0.0665377755	0.0007949751	-6.05588848	-1.13899553	-2.00963384	9.9145235961398e-07	0.0851182499148685	0.0106186798473133	0.000593932590448866
GYPE	5.005e-07	0.0273596451	0.0003970098	-6.04979151	-1.51736505	-2.47047296	9.80516460912355e-07	0.0328446659192659	0.00487984561797982	0.000235340224959535
GYS1	0.0072131331	0.0541783854	0.0247644017	-1.95933576	-1.20067516	-1.54356325	0.0100092978580525	0.0586104879246893	0.0294437127283353	0.0277587676291259
GZF1	5.015e-07	0.0426889547	0.0008793814	-4.13289298	-1.06223634	-1.6866317	8.35605127924861e-06	0.0488020784632502	0.0175389981004989	0.0157722595563362
GZMA	5.001e-07	0.0222024596	0.0003969636	-6.05012664	-1.6059999	-2.34668769	9.52573305480375e-07	0.026403660877665	0.00430472222331325	0.00023551508390676
GZMH	5.001e-07	0.0072315258	6.50628e-05	-6.17259013	-2.12910375	-3.45965269	7.43465312549385e-07	0.00871433669226714	0.00105542587496237	8.16583324798158e-05
GZMK	0.0087546631	0.4432110262	0.0790380471	-1.46179161	-0.30104042	-0.64296713	0.0246290846823753	0.468389271949399	0.193124067598107	0.165052160794782
GZMM	5.002e-07	0.1702582869	0.0020005916	-5.76365895	-0.53833247	-1.44173469	1.14368004381914e-06	0.213104947124282	0.0342885785813114	0.00990814145285765
H1F0	5.002e-07	0.3506386425	0.0030016826	-5.60754156	-0.30107563	-0.97638945	1.18845388456763e-06	0.396933563575033	0.0653099306673886	0.0112176323467858
H1FOO	5e-07	0.057820239	0.0007172737	-5.98089747	-1.09274028	-1.7927579	9.61312719564569e-07	0.072478374556679	0.0108421677239085	0.00125583283341466
H1FX	5.002e-07	0.367657237	0.0040022061	-5.50251196	-0.30106158	-0.94636558	1.37598929725876e-06	0.413891533857981	0.0818989887452001	0.0291129958504609
H2AFJ	5e-07	0.3574689191	0.0032502129	-5.57167842	-0.30128513	-0.95258088	1.18034740336528e-06	0.402912080963053	0.0713002742503651	0.0162904152729082
H2AFV	5.001e-07	0.3911452061	0.0057526281	-4.47007536	-0.30108606	-0.83534099	2.15129010538395e-06	0.432618688888825	0.108864118934426	0.0626296156412881
H2AFX	5.007e-07	0.3298036937	0.0022508636	-5.71224085	-0.30117671	-1.00044346	1.04396069866365e-06	0.373404405552385	0.0545798847911426	0.00426789873531252
H2AFY	0.0035022544	0.4352159925	0.0717860612	-1.52204644	-0.30103168	-0.70205123	0.0200592732106298	0.466306405025287	0.187391493435849	0.157910612829654
H2AFY2	0.0215115157	0.4534752079	0.1023014824	-1.33785917	-0.30103154	-0.6034396	0.0354816288331075	0.473207366624748	0.209117276307728	0.184504651382343
H2AFZ	5.001e-07	0.403912877	0.0092542202	-3.83976535	-0.30107214	-0.82332203	4.82684422620481e-06	0.446519563924628	0.128499137729786	0.0868475718567554
H3F3B	5.011e-07	0.3911346333	0.0057524736	-5.21072523	-0.3010978	-0.85628183	1.96433914917162e-06	0.434659815384538	0.106327413939464	0.0592240204243286
H6PD	5.005e-07	0.0117171462	0.0005962622	-5.99365675	-1.86795486	-2.65886195	9.9246725264054e-07	0.0131242469448539	0.00269552050208521	0.00026933292513599
HAAO	5e-07	0.0136819457	0.0005953455	-5.96460357	-1.77118371	-2.64173885	1.0232515760566e-06	0.0155354224983487	0.00300239051047962	0.00033245965104745
HABP4	5.254e-07	0.1176751396	0.0324004192	-2.01783639	-0.77435842	-1.38571035	0.00764795279268698	0.143335882360181	0.0501152742860612	0.0414179153872658
HACE1	0.014129629	0.0828776496	0.0370456359	-1.71966764	-1.02796678	-1.37912166	0.0186068543284934	0.0910108828814837	0.0451240071069823	0.0417313923476567
HADH	5.007e-07	0.0356943264	0.0004650624	-5.5946256	-1.18655854	-1.80176541	1.41580621454918e-06	0.0414165906913462	0.0103096152296625	0.006195437848714
HADHA	5.013e-07	0.0187577741	0.0005928363	-5.73946025	-1.51866707	-2.20885966	1.31623645430487e-06	0.0221497362245903	0.00477619836871475	0.00170819494698713
HADHB	5.003e-07	0.0128148754	0.0003947888	-5.9025393	-1.76713818	-2.48390171	1.12366340244505e-06	0.0146209260558463	0.00281089521498498	0.000435185716104213
HAGH	5.002e-07	0.0309618874	0.0002777663	-5.89702693	-1.31550096	-1.88923613	9.63245253598545e-07	0.0361584242128874	0.00658643740277809	0.00128548792357866
HAGHL	5.021e-07	0.2200644824	0.0042517381	-5.12299027	-0.31912373	-1.31830396	2.41064254663347e-06	0.273864259201606	0.05525265645464	0.0301534819995895
HAMP	5.001e-07	0.1290471635	0.0009901217	-6.01474993	-0.84527915	-1.76586984	1.02186659204624e-06	0.16421603300654	0.0179916355961613	0.000654490221839829
HAND1	5.005e-07	0.3849417419	0.00525311	-5.37023026	-0.30103095	-0.86527575	1.84224535569275e-06	0.429644664864288	0.0990349901115055	0.0501873625649424
HAND2	5.048e-07	0.381327554	0.0050015153	-5.34305116	-0.301159	-0.88303115	1.73140522518598e-06	0.425467038311324	0.0972663452667513	0.0487179432091458
HAO1	5.002e-07	0.0087268604	9.51462e-05	-6.05433934	-1.95654426	-2.84004743	8.38810742997775e-07	0.0103106730904557	0.00145718691854831	0.00017841288353085
HAO2	5.001e-07	0.0073386806	0.0003971585	-6.08550467	-2.18127763	-3.27316274	9.21457622684949e-07	0.00753344067349803	0.00188657234204428	0.000108657414575561
HAP1	5.001e-07	0.0079378976	0.00039737	-6.09143391	-2.13390824	-3.16091714	9.00891430043063e-07	0.00830435690936178	0.00198016409977873	0.000115206515670125
HAPLN1	0.0300149503	0.4604505883	0.1190533507	-1.27832195	-0.30105811	-0.66550733	0.0409887950195236	0.474866915108542	0.219285161842575	0.197431307383505
HAPLN2	5e-07	0.0193411266	0.0002079062	-5.98985217	-1.5695426	-2.12008657	8.86032713551002e-07	0.0227423187078125	0.00346383375623184	0.000391150010452197
HAPLN3	5.002e-07	0.0189157286	0.0001877797	-5.94872684	-1.56318294	-2.13791183	9.02023346815288e-07	0.0219511622222767	0.00355268032308252	0.000500869599424545
HAPLN4	0.0305755726	0.4605109697	0.0995836791	-1.27811391	-0.30104768	-0.58673335	0.0417906627212977	0.474990463529812	0.218892066996806	0.196988945380176
HARBI1	5.005e-07	0.0049039783	6.69433e-05	-6.15170471	-2.27533808	-3.29879341	7.63234548973606e-07	0.00604424529007708	0.000773959830781201	9.10100284400292e-05
HARS	5.007e-07	0.0087215418	0.0003969117	-6.03485791	-2.0455819	-3.02519702	9.54194963955431e-07	0.00936066100077189	0.00210201320281447	0.00016919544657252
HAS1	5.004e-07	0.011695548	0.0003969427	-6.05875304	-1.91875666	-2.73023136	9.41119967657517e-07	0.0129584718740481	0.00271313761914969	0.000186455838442145
HAS2	0.057295885	0.4746954301	0.1528067221	-1.12889196	-0.30104308	-0.49215195	0.0609824835119862	0.479815319302617	0.247644684056161	0.233050627496579
HAS3	0.0231464626	0.3977630353	0.0935871857	-1.31240317	-0.32649369	-0.84443692	0.0426776652063841	0.438408985986395	0.174028326738878	0.147210811335867
HAT1	0.0042533661	0.2248568445	0.0477737802	-1.69217156	-0.545881	-1.16354242	0.0195897922159649	0.273320027059982	0.0899251609595149	0.0712317799578993
HAUS2	5.001e-07	0.035011324	0.000315913	-5.96437912	-1.29047546	-1.90553913	9.16994524595511e-07	0.0416349797140574	0.00689804942326959	0.000997256000925958
HAUS3	5.003e-07	0.0105115443	0.0003971435	-6.03813688	-1.94811604	-2.89537195	9.52381644014895e-07	0.0116742189577268	0.00229450437823624	0.000173522617274723
HAUS4	5.042e-07	0.1040475448	0.0268143891	-2.26454051	-0.75332917	-1.41504301	0.00230453097436288	0.127710596247794	0.0432389452765189	0.0358841952620258
HAUS5	5e-07	0.0229891058	0.0005950329	-5.11474852	-1.34937679	-2.03989166	2.76112948547059e-06	0.0268502658925031	0.00739795204079922	0.00529466065556075
HAUS8	5e-07	0.0093238531	0.0003972384	-6.09149038	-2.04549161	-3.1787254	8.90586656570779e-07	0.0100099203047774	0.00215173940706921	0.000121181270594385
HAVCR1	5.004e-07	0.0219067125	0.0002370686	-5.8968286	-1.47820314	-2.04834836	9.72973422535255e-07	0.0252102496501338	0.00450391414233654	0.000890451337001742
HAVCR2	5.016e-07	0.0075395788	0.0003972951	-6.11675146	-2.18964908	-3.33738975	8.9259855198939e-07	0.00780300618881692	0.00191276726092339	7.97988590429867e-05
HAX1	5.001e-07	0.010899989	0.0003968451	-6.05604655	-1.9366055	-3.04909065	9.5175936468908e-07	0.012398291638771	0.00221880219984398	0.0001532935950675
HBA2	5.001e-07	0.0635436079	0.0004988774	-6.15391626	-1.20885329	-2.1960655	8.14450755250178e-07	0.0793829849542285	0.00872635035975069	0.000242550772396898
HBE1	5.002e-07	0.3839281301	0.0052529303	-5.33443986	-0.30104578	-0.88332274	1.8519249317994e-06	0.429031342591697	0.0997910402575375	0.0513730564213241
HBEGF	5.003e-07	0.0679622559	0.0007234977	-5.93860318	-0.99964544	-1.71803929	9.96039175194746e-07	0.0844375255095432	0.0132486600465807	0.00215993500403341
HBG1	5.007e-07	0.3301220757	0.0022513296	-5.69718427	-0.30108679	-1.03937377	1.05140754613719e-06	0.375820305676518	0.0550893668189467	0.0049455450753155
HBG2	5.002e-07	0.3611519042	0.0035019681	-5.55648907	-0.30106466	-0.97037342	1.27020950453378e-06	0.405029201175105	0.0759052703536172	0.0220061542307802
HBP1	5e-07	0.0439799697	0.0151037699	-3.97806671	-1.04758785	-1.67986753	1.23672902206364e-05	0.050869679195469	0.0183461887545259	0.0165943929361492
HBQ1	5.005e-07	0.078581376	0.0007465215	-6.14160947	-1.10456419	-2.02557247	8.28189611597004e-07	0.100027422692317	0.0110991928240243	0.00036224316749556
HBS1L	5.001e-07	0.0257127135	0.0079096371	-3.68091915	-1.32265937	-1.84361116	2.16683623769739e-05	0.0288405868444938	0.0116606682500444	0.0108754572135764
HBZ	5.001e-07	0.0617023846	0.0004921486	-6.14505105	-1.21086467	-2.33499583	8.0959955841029e-07	0.0750832020018468	0.00855328713616472	0.000247527849433105
HCAR1	5.008e-07	0.4146864894	0.0180085775	-3.55127868	-0.30105194	-0.79923997	2.47729962723052e-05	0.454888311358906	0.146437686148289	0.109091417616453
HCAR2	5.001e-07	0.0844867296	0.0009973878	-5.82980257	-0.85472061	-1.64689289	1.12376958831073e-06	0.105566029180885	0.0180942369016758	0.00532633760908927
HCAR3	5.001e-07	0.0660341999	0.000713094	-5.94507015	-1.01420558	-1.73783762	9.89710478576968e-07	0.0824052547010801	0.0128396109545745	0.0018659024704069
HCFC1R1	5e-07	0.0078177178	9.82152e-05	-6.16338475	-2.08481443	-3.7998784	7.53429439034084e-07	0.00946486781971896	0.00111830706142673	8.11092184972838e-05
HCFC2	0.082396568	0.4856915459	0.192187809	-1.03001814	-0.30103775	-0.3772562	0.0778604610503696	0.48390083000844	0.271486554173756	0.263454152670511
HCG27	5.001e-07	0.3105277627	0.0017506537	-5.8207395	-0.36123616	-1.09357195	9.44280099214817e-07	0.355750173271308	0.0455986598166873	0.00199048717471704
HCK	0.005320833	0.0679197761	0.0267782611	-1.98279025	-1.07972059	-1.48892403	0.00925042300473053	0.0758986769605142	0.0337703528206081	0.0308354259063598
HCN1	0.0354762909	0.41732446	0.1155451549	-1.21298399	-0.31771556	-0.76810566	0.053485017665063	0.448553306043661	0.195497300178011	0.171594972807456
HCN2	5.147e-07	0.1959170049	0.0402333654	-1.86481415	-0.54702062	-1.25084216	0.011511213143466	0.248295388679553	0.0764882573670675	0.0591429339952925
HCN3	5.005e-07	0.0166095289	0.0002107414	-5.76107181	-1.5619222	-2.14120098	1.09472394657145e-06	0.018853857690337	0.00409734048436358	0.00158679261618837
HCN4	0.022832374	0.3971215179	0.0919356916	-1.30918967	-0.3269059	-0.81715803	0.0430450844333102	0.436577848399474	0.173629939179746	0.147119286567128
HCRT	5.003e-07	0.3208157767	0.0020009073	-5.78454412	-0.34017536	-1.03947962	1.01031294415518e-06	0.364290522511775	0.0493767529907005	0.00272917716579825
HCRTR1	5.006e-07	0.0075374001	0.0003971795	-6.13232963	-2.22245243	-3.24049592	8.78965209691699e-07	0.00741651959423103	0.00193608452970511	8.34437697885624e-05
HCRTR2	5.017e-07	0.0453310633	0.0171917326	-3.53083499	-1.03729808	-1.65720748	2.70061117997153e-05	0.0525654476255159	0.0197029613184281	0.0179915179167952
HCST	5.003e-07	0.3699068741	0.0042522977	-5.52341896	-0.30106313	-0.90433527	1.49065490433537e-06	0.414399458370214	0.0864575660156598	0.0353811831690393
